,UnixTimeStamp,eth_etherprice,eth_tx,eth_address,eth_supply,eth_marketcap,eth_hashrate,eth_difficulty,eth_blocks,eth_uncles,eth_blocksize,eth_blocktime,eth_gasprice,eth_gaslimit,eth_gasused,eth_ethersupply,eth_ens_register
193,1454889600,3.16,14719,59593,77180646.4375,243.89084274299998,723.2448,11.54,5071,344,1034,16.75,80464718771,3141641,449250211,26655.0,
194,1454976000,3.76,15517,60346,77207117.5312,290.29876191700004,699.4473,11.245,5055,319,1032,16.92,124510154916,3141802,459451796,26471.09375,
195,1455062400,4.35,17141,61635,77233278.7812,335.964762698,718.0474,11.659,4961,360,1106,17.26,141417210581,3141830,490191172,26161.25,
196,1455148800,6.38,21440,63947,77259756.5938,492.91724706800005,747.5285,11.994000000000002,5019,366,1280,17.02,66426480457,3141718,682060218,26477.8125,
197,1455321600,5.22,19327,65365,77286638.1562,403.436251176,766.029,12.097000000000001,5093,378,1222,16.82,57729244744,3141725,634287258,26881.5625,
198,1455235200,5.27,18109,66901,77313140.1875,407.440248788,720.7269,11.552999999999999,5033,357,1171,16.99,62799761220,3141698,540874146,26502.03125,
199,1455408000,5.2,16624,68010,77339469.25,402.1652401,775.2691,12.497,4990,370,1140,17.03,53479540613,3141778,514552660,26329.0625,
200,1455494400,5.22,17159,68996,77365694.5625,403.848925616,794.6889,12.875,4975,358,1127,17.2,56788416456,3141706,545779880,26225.3125,
201,1455580800,4.25,17549,69956,77392140.3438,328.916596461,789.694,12.696,5025,349,1128,17.02,55814592783,3141729,589465103,26445.78125,
202,1455667200,3.86,19990,70919,77417812.375,298.832755767,770.0884,12.722000000000001,4857,373,1265,17.5,54601880947,3143592,724546098,25672.03125,
203,1455753600,4.36,16969,71720,77444027.2188,337.65595867400003,750.9481,12.182,4999,327,1109,17.1,54513971078,3141782,538282068,26214.84375,
204,1455840000,4.45,18412,73097,77470682.6875,344.744537959,794.8141,12.651,5033,395,1157,16.91,54608221632,3141756,656406787,26655.46875,
205,1455926400,4.37,16714,73761,77497243.4688,338.662953958,800.2919999999999,12.814,5051,345,1046,16.83,53778238540,3141824,499477626,26560.78125,
206,1456012800,4.63,17119,75500,77523780.0312,358.935101545,808.8832,12.959000000000001,5055,338,1051,16.81,54255151037,3141902,507918522,26536.5625,
207,1456099200,5.6,18190,76417,77550537.8438,434.283011925,844.5991,13.432,5103,330,1090,16.68,59577980579,3142258,554402169,26757.8125,
208,1456185600,5.7,18482,77363,77576707.8438,442.187234709,849.5091,13.784,4969,356,1117,17.0,61016867321,3142409,1552859093,26170.0,
209,1456272000,6.23,19540,78179,77603134.7188,483.46752929800004,846.5788,13.623,5029,340,1109,16.89,58177356219,3143956,893246284,26426.875,
210,1456358400,5.93,19503,79187,77629958.4688,460.34565372,855.9038,13.574000000000002,5128,320,1114,16.51,57464169480,3141897,568292172,26823.75,
211,1456444800,6.03,21068,80568,77656612.5312,468.26937356300004,881.5024,14.049000000000001,5055,366,1289,16.76,54600904591,3143521,961624302,26654.0625,
212,1456531200,6.31,18981,81372,77682812.375,490.178546086,896.6538,14.565,4992,327,1102,16.95,54108259575,3141967,532969743,26199.84375,
213,1456617600,6.5,19063,82742,77709234.4062,505.110023641,915.9603,14.737,5029,341,1091,16.8,54072562583,3141769,524028419,26422.03125,
214,1456704000,6.35,20358,84582,77734463.9375,493.61384600300005,885.9939,14.937000000000001,4820,305,1175,17.47,58416492222,3141964,583141365,25229.53125,
215,1456790400,7.59,21778,86447,77760945.0312,590.2055727869999,900.4969,14.453,5052,331,1157,16.58,59690933816,3142423,588897890,26481.09375,
216,1456876800,8.7,23562,88628,77787589.25,676.752026475,939.1247,14.99,5086,327,1199,16.58,67322497890,3142665,610077143,26644.21875,
217,1456963200,9.35,24837,90921,77813700.5,727.558099675,957.2282,15.599,5014,288,1248,16.71,56545945782,3242101,664818999,26111.25,
218,1457049600,9.96,24287,93327,77839585.8125,775.282274692,982.6566,16.141,4994,266,1249,16.87,53626100171,4695527,684182604,25885.3125,
219,1457136000,11.0,27115,96435,77866168.0,856.5278480000001,1030.3311,16.473,5138,266,1314,16.32,47489912177,4709277,823063642,26582.1875,
220,1457222400,10.98,27661,99307,77891567.6875,855.249413209,1036.7243,17.342,4907,258,1366,17.17,47260765636,4438141,839897699,25399.6875,
221,1457308800,9.5,23271,101184,77917553.1562,740.216754984,1047.5369,17.164,5026,247,1218,16.8,50440843854,3875339,665621532,25985.46875,
222,1457395200,9.88,24104,103555,77943376.2812,770.080557659,1060.2446,17.492,5017,220,1242,16.76,53596473626,4711522,724565328,25823.125,
223,1457481600,11.55,24557,105944,77969119.5625,900.543330947,1080.6917,17.867,4989,237,1279,16.81,38089619702,4712467,722145124,25743.28125,
224,1457568000,11.11,24814,108347,77995747.0625,866.5327498639999,1124.5588,18.006,5196,200,1222,16.18,30204433047,4712870,688871222,26627.5,
225,1457654400,11.25,23124,109835,78022049.5625,877.748057578,1152.2742,18.682000000000002,5065,264,1211,16.68,29035652694,4712904,646851762,26302.5,
226,1457740800,13.25,27887,111755,78048419.7188,1034.14156127,1215.6928,19.655,5023,321,1385,16.75,29197411911,4712924,802737599,26370.15625,
227,1457827200,15.0,28127,113690,78075670.1875,1171.13505281,1291.2983,20.15,5186,351,1392,16.08,30820960382,4712904,838358312,27250.46875,
228,1457913600,12.5,28528,115840,78102078.1562,976.275976953,1246.4302,20.066,5108,259,1501,16.53,28509995013,4712957,956222024,26407.96875,
229,1458000000,13.09,29273,117680,78133301.75,1022.76491991,1295.5505,17.572,5979,391,1318,14.09,26342144976,4713075,903071543,31223.59375,
230,1458086400,12.92,27596,119290,78164791.9062,1009.88911143,1322.2236,17.778,6025,401,1316,14.01,25523949148,4713327,892420435,31490.15625,
231,1458172800,11.14,33531,120974,78196816.4375,871.1125351139999,1369.4014,18.039,6082,477,1421,13.82,27708932990,4714210,1028386837,32024.53125,
232,1458259200,10.75,31821,122851,78228103.625,840.9521139689999,1354.7364,18.3,5962,434,1403,14.08,26302902480,4713155,944417594,31287.1875,
233,1458345600,10.55,34779,124108,78260182.0625,825.6449207589999,1419.6017,18.652,6082,494,1494,13.7,29326753003,4713287,1260165166,32078.4375,
234,1458432000,10.06,32447,125636,78291777.2188,787.6152788210001,1450.4615,19.423,6027,425,1446,13.9,26655411712,4713325,1157109905,31595.15625,
235,1458518400,11.97,32511,127167,78323160.1875,937.528227444,1430.1956,19.269000000000002,5994,419,1498,14.01,26198708915,4713399,1109953099,31382.96875,
236,1458604800,10.96,32890,128345,78354872.0625,858.769397805,1466.4437,19.567999999999998,6071,404,1514,13.85,23516912695,4713157,1121742299,31711.875,
237,1458691200,12.29,31786,129689,78386166.125,963.365981676,1389.2046,18.766,5974,422,1529,14.04,24515668491,4713319,1225594298,31294.0625,
238,1458777600,11.13,36947,130970,78418237.2188,872.794980245,1505.2497,19.801,6101,467,1862,13.71,24817035022,4714155,1626133605,32071.09375,
239,1458864000,10.69,36762,132066,78450127.0625,838.631858298,1574.3074,20.872,6066,451,1621,13.78,28125320881,4713540,1312008358,31889.84375,
240,1458950400,11.0,36646,133107,78482062.375,863.302686125,1620.192,21.414,6095,442,1538,13.72,25100050063,4722269,1332524164,31935.3125,
241,1459036800,10.5,29974,134131,78513693.1562,824.3937781410001,1641.9153,21.976999999999997,6046,409,1261,13.85,23366025518,4713640,825632165,31630.78125,
242,1459123200,11.58,33613,135514,78544999.7188,909.551096743,1608.6662,21.768,5999,386,1568,14.05,23293862605,4713570,1184635969,31306.5625,
243,1459209600,11.73,33915,137297,78576437.5312,921.701612242,1670.8109,22.514,6010,402,1389,13.98,24748798767,4713614,979937403,31437.8125,
244,1459296000,11.88,36767,139755,78608138.0,933.86467944,1712.2136,22.822,6047,435,1572,13.86,29356903690,4713691,1322684855,31700.46875,
245,1459382400,11.41,32259,141814,78639526.9062,897.2770019999999,1769.0299,23.889,6021,377,1405,13.95,23943731847,4713832,1083408441,31388.90625,
246,1459468800,11.63,33320,142900,78671411.5938,914.948516835,1789.7099,23.749000000000002,6081,430,1493,13.75,23089731009,4713679,1086582845,31884.6875,
247,1459555200,11.61,29358,144015,78702492.8438,913.7359419160001,1726.9503,23.52,5936,408,1235,14.12,22939736669,4713890,790470279,31081.25,
248,1459641600,11.58,29588,144966,78734222.5312,911.7422969119999,1825.8351,24.296,6035,458,1245,13.91,22705288437,4713803,801995961,31729.6875,
249,1459728000,11.1,34907,146172,78766175.6562,874.304549784,1909.2179,25.246,6086,448,1502,13.8,23071306359,4713616,1117941655,31953.125,
250,1459814400,10.39,39173,147380,78797750.5,818.708627695,1918.4151,25.706,6033,415,1528,13.94,22855001812,4724565,1282980842,31574.84375,
251,1459900800,10.79,32078,148499,78829013.1562,850.565051956,1894.4371,25.666999999999998,6004,373,1337,14.07,23774218158,4713800,946603089,31262.65625,
252,1459987200,10.08,31893,149643,78860180.5,794.91061944,1812.6601,24.64,5953,403,1404,14.16,22920002717,4713527,957476321,31167.34375,
253,1460073600,9.74,34010,150453,78892094.875,768.409004083,1973.1984,26.14,6102,420,1541,13.81,23663537901,4714016,1120960125,31914.375,
254,1460160000,9.16,31923,151383,78923008.4688,722.934757574,1959.8205,26.843000000000004,5933,375,1318,14.12,23374699345,4714039,882969880,30913.59375,
255,1460246400,8.8,32237,152608,78954790.1875,694.80215365,2036.3026,27.084,6065,431,1281,13.82,23678330657,4713934,843594204,31781.71875,
256,1460332800,8.72,30327,153660,78985756.75,688.75579886,1971.8315,27.011999999999997,5937,370,1262,14.14,23659454582,4713823,809577184,30966.5625,
257,1460419200,7.53,34673,154885,79017139.5625,594.999060906,1930.8805,26.095,6015,378,1451,13.91,23059716953,4713621,1025930028,31382.8125,
258,1460505600,8.02,36051,156088,79048625.6562,633.969977763,2027.4732,27.243000000000002,6015,415,1477,13.95,25246911318,4718004,1248480822,31486.09375,
259,1460592000,8.48,34781,157073,79080026.75,670.59862684,2040.3898,27.545,6021,379,1406,13.91,25758426765,4718779,1121719747,31401.09375,
260,1460678400,8.22,34959,157904,79111760.1875,650.298668741,2122.0072,28.307,6059,418,1412,13.86,22848354360,4717797,1056627642,31733.4375,
261,1460764800,8.48,30483,158682,79143291.4375,671.13511139,2151.0281,28.881,6019,416,1215,13.93,22969314896,4714147,756208802,31531.25,
262,1460851200,9.45,40203,159556,79174794.5625,748.2018086160001,2099.2955,28.221,6015,412,1917,13.91,23167419890,4721046,1201820598,31503.125,
263,1460937600,8.92,33513,160474,79206654.0938,706.523354516,2225.2231,29.524,6055,457,1351,13.79,22692256964,4713144,907032725,31859.53125,
264,1461024000,8.77,32622,161308,79237980.6562,694.917090355,2224.0597,30.029,5969,430,1317,14.0,22921917181,4714315,853996868,31326.5625,
265,1461110400,8.54,32944,162317,79269812.0625,676.964195014,2269.7286,30.156,6050,453,1359,13.88,23244541703,4714212,1076546004,31831.40625,
266,1461196800,8.15,37181,164290,79301185.9688,646.304665645,2289.2977,30.872,5990,417,1504,14.0,24583057704,4715412,1249597416,31373.90625,
267,1461283200,7.83,31678,165351,79332762.6875,621.175531843,2218.8202,29.74,6031,415,1291,13.94,23168317793,4714064,920182050,31576.71875,
268,1461369600,8.31,31845,166350,79364456.2812,659.5186316969999,2314.4714,30.869,6051,427,1270,13.89,23328772911,4714236,861316279,31693.59375,
269,1461456000,8.0,34046,167428,79395951.2812,635.16761025,2281.4876,30.604,5981,460,1433,13.95,22898306186,4714252,1015487149,31495.0,
270,1461542400,7.43,35430,168546,79428088.3125,590.1506961619999,2398.2374,31.524,6104,469,1399,13.7,22894325246,4716436,1078392266,32137.03125,
271,1461628800,7.5,32582,169724,79459376.125,595.945320938,2327.7401,31.493000000000002,5952,434,1344,14.05,24013247909,4714308,939517922,31287.8125,
272,1461715200,7.77,33847,170969,79491251.125,617.647021241,2343.4699,31.083000000000002,6062,452,1314,13.87,22769355411,4713917,919149984,31875.0,
273,1461801600,7.3,34343,172060,79522933.625,580.517415463,2398.094,32.024,6030,440,1408,13.88,23151110557,4714138,1012268150,31682.5,
274,1461888000,7.51,37332,173151,79554617.2188,597.455175313,2445.4120000000003,32.661,6030,439,1423,13.88,22517844341,4713590,1063388022,31683.59375,
275,1461974400,8.83,45769,179195,79586508.9375,702.7488739180001,2541.0507,33.709,6058,455,1588,13.84,23589420595,4714320,1383313281,31891.71875,
276,1462060800,8.76,39578,181732,79617521.75,697.44949053,2519.2786,34.484,5942,370,1681,14.09,24074701211,4713107,1511731587,31012.8125,
277,1462147200,10.03,41748,185706,79649433.3125,798.883816124,2435.2643,32.281,6080,438,1480,13.86,23735031560,4714088,1177337542,31911.5625,
278,1462233600,9.37,37821,187283,79681224.5625,746.6130741510001,2570.8192,34.162,6054,448,1446,13.78,24296239464,4713737,1146450482,31791.25,
279,1462320000,9.43,37484,188964,79712683.3125,751.690603637,2540.3269,34.166,5980,444,1498,14.04,23683442809,4713920,1201616945,31458.75,
280,1462406400,9.79,38707,190554,79744463.3125,780.6982958289999,2548.6649,33.872,6037,464,1486,13.92,24293386757,4715226,1358637069,31780.0,
281,1462492800,9.27,41271,191961,79776200.9688,739.52538298,2558.802,34.080999999999996,6022,465,1625,13.91,23038005218,4715728,1602023916,31737.65625,
282,1462579200,9.3,35864,193317,79807774.0938,742.212299072,2546.9321,34.085,5988,468,1375,13.97,23118154788,4714065,1015648265,31573.125,
283,1462665600,9.44,40063,194961,79839623.3125,753.68604407,2596.7218,34.463,6051,459,1530,13.83,23310345000,4714106,1261744195,31849.21875,
284,1462752000,9.32,38560,196739,79871424.7188,744.4016783789999,2619.8292,34.883,6044,445,1460,13.96,23021017203,4713748,1179593620,31801.40625,
285,1462838400,9.39,40684,198321,79903125.6562,750.290349912,2678.5523,35.703,6012,470,1481,13.85,23592720268,4714178,1210893421,31700.9375,
286,1462924800,9.97,40811,200962,79934378.7812,796.945756449,2576.6882,34.84,5914,476,1559,14.22,23627226077,4714185,1397950926,31253.125,
287,1463011200,10.1,45002,204086,79966635.8125,807.6630217060001,2640.5013,34.609,6099,493,1679,13.69,25330807567,4714093,1632935906,32257.03125,
288,1463097600,10.48,47737,206863,79998832.5312,838.387764928,2813.5085,36.815,6064,539,1674,13.65,28093994639,4713160,1656228527,32196.71875,
289,1463184000,10.14,45745,209138,80030500.3438,811.5092734860001,2768.5727,36.846,5958,534,1683,13.93,23703052414,4713397,1537818716,31667.8125,
290,1463270400,9.94,43073,211568,80062308.9375,795.819350839,2787.9132,37.115,6015,475,1540,13.94,22439773235,4714369,1432831255,31808.59375,
291,1463356800,11.04,37424,213318,80093820.5,884.23577832,2782.0494,37.376999999999995,5961,470,1491,14.03,22740132145,4713851,1254259751,31511.5625,
292,1463443200,12.26,40309,215820,80126012.6875,982.3449155489999,2777.3602,36.463,6071,510,1515,13.74,22852181919,4714319,1284047189,32192.1875,
293,1463529600,13.29,46033,220927,80158417.0625,1065.30536276,2893.0189,37.900999999999996,6063,532,1689,13.85,23498384260,4713459,1521937451,32404.375,
294,1463616000,14.49,44523,224845,80190320.6562,1161.95774631,2959.2314,39.516999999999996,6011,459,1576,13.96,23539460755,4715213,1452477473,31903.59375,
295,1463702400,13.73,45177,230158,80222410.3438,1101.45369402,3019.804,40.048,6037,478,1677,13.9,23617555647,4713841,1658172149,32089.6875,
296,1463788800,13.95,43621,234753,80254249.875,1119.54678576,3042.5019,40.655,5981,485,1673,14.02,22932813089,4714608,1615273249,31839.53125,
297,1463875200,14.21,38895,237169,80286506.125,1140.87125204,3034.0969,40.059,6084,460,1494,13.8,22915048414,4713821,1271624964,32256.25,
298,1463961600,13.45,43806,239919,80318586.75,1080.28499179,3047.7928,40.332,6013,516,1568,13.91,23047905809,4714337,1325875411,32080.625,
299,1464048000,12.62,42911,242437,80350590.0312,1014.02444619,3097.5979,41.105,6010,501,1528,14.0,23390787327,4713730,1261981585,32003.28125,
300,1464134400,12.53,46443,245842,80382947.0625,1007.19832669,3126.5085,41.016000000000005,6029,557,1670,13.91,23119167836,4713684,1466859954,32357.03125,
301,1464220800,12.37,51147,248713,80414991.4375,994.733444082,3161.323,41.95,6019,492,1733,13.89,22614164987,4713891,1618046432,32044.375,
302,1464393600,11.56,70148,261602,80447310.0312,929.9709039610001,3253.1913,42.70399999999999,6019,563,2436,13.85,26746665349,4714821,2961437212,32318.59375,
303,1464307200,11.11,49006,265876,80479631.75,894.128708742,3175.1154,41.742,6045,527,1727,13.8,23740827315,4714074,1661028547,32321.71875,
304,1464480000,12.28,45890,269270,80511604.0938,988.6824982710001,3275.4294,43.619,6001,487,1675,13.91,23677018969,4714194,1627804887,31972.34375,
305,1464566400,12.48,42927,271793,80543608.1562,1005.18422979,3266.9893,43.391999999999996,6007,498,1543,13.92,23145863918,4713670,1408071800,32004.0625,
306,1464652800,13.85,44386,274614,80575141.125,1115.96570458,3226.0808,43.586000000000006,5936,459,1594,14.14,22735089093,4714210,1407740921,31532.96875,
307,1464739200,13.83,42221,277124,80607285.3438,1114.7987563,3170.4475,42.0,6039,483,1562,13.88,22687558792,4713960,1425852805,32144.21875,
308,1464825600,13.78,39666,279202,80639467.5312,1111.21186258,3240.5703,42.903,6072,454,1453,13.86,22831513081,4714600,1156113110,32182.1875,
309,1464912000,13.78,39834,281283,80671739.7188,1111.65657332,3413.4593,44.992,6029,526,1429,13.81,22754854055,4714078,1136334398,32272.1875,
310,1464998400,13.66,37875,283172,80703881.2812,1102.4150183,3396.8318,44.998999999999995,6016,506,1409,13.85,22562926511,4715007,1107944429,32141.5625,
311,1465084800,13.85,37896,285007,80735464.4062,1118.18618203,3326.0748,44.881,5963,440,1396,13.99,22634657554,4714409,1076614254,31583.125,
312,1465171200,13.96,38957,287195,80767836.2812,1127.51899449,3441.9709,45.278,6108,460,1426,13.69,23217826841,4714589,1140974452,32371.875,
313,1465257600,14.41,46141,293517,80799782.2188,1164.32486177,3465.5588,46.207,5990,490,1693,13.95,23737534493,4719063,2845963523,31945.9375,
314,1465344000,14.44,40433,295834,80832085.1875,1167.21531011,3478.0667,45.851000000000006,6091,463,1437,13.79,23042966451,4714509,1263496163,32302.96875,
315,1465430400,14.49,39854,298208,80864311.125,1171.7238682,3639.7054,48.158,6092,438,1477,13.75,22658862386,4714373,1294746453,32225.9375,
316,1465516800,13.97,40145,300769,80895475.3438,1130.10979055,3424.0833,46.861999999999995,5902,411,1437,14.21,22804128940,4714931,1302395289,31164.21875,
317,1465603200,14.01,36901,303280,80927850.8125,1133.79918988,3555.18,46.817,6114,447,1382,13.68,22375029283,4713180,1248713565,32375.46875,
318,1465689600,15.57,42581,306177,80960067.6875,1260.54825389,3581.6422,47.368,6065,468,1463,13.86,22951154962,4715962,1301471081,32216.875,
319,1465776000,17.55,46185,311130,80992291.9062,1421.41472295,3714.9746,49.146,6084,447,1599,13.85,22759240658,4714085,1682028208,32224.21875,
320,1465862400,18.7,50335,315391,81024437.375,1515.15697891,3749.449,49.64,6035,491,1713,13.82,22856579441,4714591,1750832772,32145.46875,
321,1465948800,18.3,43251,318367,81056304.4062,1483.33037063,3718.5221,49.733999999999995,6007,453,1523,13.91,22714226454,4714394,1386896176,31867.03125,
322,1466035200,20.61,43392,323909,81088182.0625,1671.22743231,3717.1685,49.685,6015,449,1604,13.97,23212696396,4712945,1814513168,31877.65625,
323,1466121600,15.49,66558,337984,81121598.4688,1256.57356028,3864.3682,48.375,5849,1053,2138,14.03,24632069593,4749209,9699231882,33416.40625,
324,1466208000,11.36,63083,352687,81155985.6562,921.931997055,3764.232,45.685,5889,1230,2044,13.76,24843768913,4714242,13050992504,34387.1875,
325,1466294400,12.33,51035,359236,81189181.125,1001.06260327,3855.0105,49.43899999999999,6222,515,1624,13.43,22736174769,4713312,2537463020,33195.46875,
326,1466380800,11.7,47118,364968,81220895.9688,950.284482834,3814.1165,51.17100000000001,5949,491,1709,14.03,22691090048,4713085,2430847865,31714.84375,
327,1466467200,12.71,47323,369392,81252884.4062,1032.7241608,3755.1058,49.998999999999995,5999,490,1629,13.97,25068845210,4713173,2852692046,31988.4375,
328,1466553600,13.21,48615,375128,81285555.0312,1073.78218196,3914.4371,51.004,6139,492,1614,13.65,23017973391,4712996,2305841686,32670.625,
329,1466726400,14.25,45331,378933,81317726.9062,1158.77760841,3987.4979,52.792,6042,484,1638,13.84,22376397200,4713445,1836377741,32171.875,
330,1466640000,13.58,41908,382466,81349575.0312,1104.72722892,3993.7808,53.457,6003,452,1513,14.01,22617185981,4712945,1467850211,31848.125,
331,1466812800,14.28,36684,384815,81381260.9688,1162.12440663,3971.3075,53.446000000000005,5998,422,1415,13.98,22497935939,4710953,1301309403,31685.9375,
332,1466899200,13.82,41613,387234,81413575.6562,1125.13561557,4090.5901,53.891999999999996,6052,506,1453,13.85,22141167067,4202711,1272219947,32314.6875,
333,1466985600,14.04,39663,389903,81445670.5,1143.49721382,4165.2564,55.306000000000004,6052,455,1410,13.89,22312348466,3143761,1279888878,32094.84375,
334,1467072000,12.15,43089,393251,81477831.9062,989.955657661,4215.9351,55.833,6067,457,1482,13.8,22584213073,3271202,1469765402,32161.40625,
335,1467158400,12.76,49897,396171,81509701.9062,1040.06379632,4114.6487,54.938,5991,480,1792,14.01,22918582594,4712216,2550844106,31870.0,
336,1467244800,12.4,63952,398289,81541688.0,1011.1169312000001,4137.6421,54.998999999999995,5985,515,2367,13.97,22446491113,4713204,4044720907,31986.09375,
337,1467331200,12.23,40085,401254,81574306.2812,997.65376582,4235.8486,55.25,6127,497,1380,13.71,22618172634,4712682,2158272351,32618.28125,
338,1467417600,12.04,39257,403829,81606222.8438,982.5389230389999,4246.5515,56.611999999999995,6003,478,1382,13.95,22174765936,4713667,1122621260,31916.5625,
339,1467504000,11.85,39757,407099,81638262.5312,967.413410995,4343.8485,57.748999999999995,6045,454,1404,13.91,22438609328,4713560,1427198980,32039.6875,
340,1467590400,11.34,39950,409961,81670403.4688,926.1423753360001,4332.1514,57.434,6067,450,1415,13.85,22445903080,4712411,1224175371,32140.9375,
341,1467676800,10.45,39270,413875,81701981.2812,853.785704389,4335.0033,58.422,5949,462,1470,14.11,22791928270,4711458,1368607917,31577.8125,
342,1467763200,10.51,37900,416917,81734336.125,859.0278726739999,4336.5273,57.053999999999995,6088,479,1409,13.75,22376280596,4711333,1382496660,32354.84375,
343,1467849600,10.07,40433,420028,81766232.0625,823.385956869,4320.9295,57.701,6036,434,1414,13.93,22363551641,4711678,1218807221,31895.9375,
344,1467936000,11.3,42506,423126,81798181.5938,924.319452009,4345.7744,57.863,5996,493,1581,14.01,22368208463,4711337,1841766935,31949.53125,
345,1468022400,10.92,40410,427153,81830979.7188,893.594298529,4356.4367,56.397,6126,548,1417,13.71,22412574674,4711317,2334633560,32798.125,
346,1468108800,10.97,39358,430282,81862945.1875,898.0365087069999,4385.4846,58.464,6046,435,1407,13.92,22296567527,4711269,1282671816,31965.46875,
347,1468195200,10.58,38582,432814,81894930.5,866.44836469,4454.888,59.261,6029,466,1421,13.87,22505333819,4711087,1300828006,31985.3125,
348,1468281600,10.54,40811,436469,81926691.5938,863.507329398,4453.2789,59.736999999999995,6006,435,1567,13.99,22440652514,4711258,1519722103,31761.09375,
349,1468368000,10.44,35740,439291,81958850.1875,855.650395957,4517.2296,59.851000000000006,6086,435,1357,13.85,22106770557,4710676,1149799735,32158.59375,
350,1468454400,11.55,42809,442427,81990660.9688,946.9921341889999,4472.393,59.835,6001,457,1536,13.96,22324847989,4710269,1486527204,31810.78125,
351,1468540800,11.88,41110,445925,82022545.6562,974.4278423960001,4402.0765,58.711999999999996,5988,490,1457,14.04,22150401292,4709863,1357561838,31884.6875,
352,1468627200,11.59,38062,448149,82054716.125,951.014159889,4426.8996,58.591,6081,447,1349,13.78,22453905433,4711033,1093312003,32170.46875,
353,1468713600,11.19,33914,449627,82086493.4688,918.547861915,4446.0043,59.611000000000004,6029,415,1264,13.94,22385907496,4710029,894579244,31777.34375,
354,1468800000,11.03,39198,452120,82118991.5938,905.772477279,4569.4936,59.773999999999994,6109,496,1397,13.69,22194304300,4709453,1183112877,32498.125,
355,1468886400,11.63,44184,455066,82150765.5,955.413402765,4514.7929,60.393,5970,489,1502,14.0,21817375021,4712214,1362771496,31773.90625,
356,1468972800,12.54,50631,459828,82182680.3438,1030.57081151,4425.822,58.928999999999995,5946,543,1718,14.05,22553228644,4711461,3608686150,31914.84375,
357,1469059200,12.66,44882,463245,82215464.0938,1040.84777543,4602.5527,59.763000000000005,6154,500,1522,13.65,22496025782,4710519,1572084963,32783.75,
358,1469145600,14.82,48458,467682,82247154.7188,1218.90283293,4434.4853,59.596000000000004,5957,472,1641,14.08,22388524770,4711014,1736914290,31690.625,
359,1469232000,14.4,45006,471467,82279549.7188,1184.82551595,4619.5511,60.797,6093,472,1496,13.84,22644090502,4710949,1486891308,32395.0,
360,1469318400,12.63,58215,475286,82311025.9688,1039.58825799,4498.6015,60.912,5937,444,1797,14.16,23334840904,4710831,1623408980,31476.25,
361,1469404800,13.84,54856,479819,82343017.5312,1139.62736263,4353.0916,58.041000000000004,6030,450,1737,13.94,23055593809,4711126,1754648808,31991.5625,
362,1469491200,12.08,61930,485119,82373795.0312,995.075443977,4147.0192,57.485,5809,424,1946,14.42,23802114598,4711168,1974011991,30777.5,
363,1469577600,13.05,53035,490249,82406732.8438,1075.40786361,3975.9477,51.387,6175,510,1706,13.79,22886382980,4710791,1714851632,32937.8125,
364,1469664000,12.87,48555,493294,82439087.0625,1060.99105049,4230.6929,55.687,6081,483,1610,14.21,24336775150,4710949,2102090676,32354.21875,
365,1469750400,12.87,47243,496589,82471026.4375,1061.40211025,4137.8516,55.146,5979,504,1598,14.45,22951966479,4711545,2014113080,31939.375,
366,1469836800,12.57,42011,498814,82502668.1562,1037.05853872,4057.8986,54.678999999999995,5981,431,1460,14.44,22341575288,4710901,1369798941,31641.71875,
367,1469923200,11.86,48749,501305,82534887.6875,978.863767974,4120.2423,54.483000000000004,6029,505,1585,14.33,22551495057,4710794,1351488065,32219.53125,
368,1470009600,11.04,45978,503754,82566482.0625,911.53396197,4033.4068,54.442,5961,440,1561,14.49,22560601997,4711025,1361547316,31594.375,
369,1470096000,8.3,49041,507459,82597837.2188,685.562048916,3736.2769,50.797,5894,461,1687,14.66,22679744211,4710455,1514488094,31355.15625,
370,1470182400,10.42,49475,510443,82629544.875,860.999857597,3614.2588,48.633,5984,437,1665,14.44,22667499175,4710898,1482317473,31707.65625,
371,1470268800,11.21,46761,513258,82662397.6875,926.645478077,3936.9981,51.09,6192,466,1617,13.95,22424068262,4710665,1466374182,32852.8125,
372,1470355200,11.05,43212,515463,82694629.7188,913.775658392,4031.1962,53.305,6065,469,1527,14.24,22709716839,4710698,1304026331,32232.03125,
373,1470441600,10.95,41487,517347,82726219.5625,905.8521042089999,3924.4177,53.004,5978,419,1465,14.46,22261007498,4711247,1177530476,31589.84375,
374,1470528000,10.98,42955,519108,82758510.6562,908.688447006,4058.0205,53.578,6077,467,1473,14.22,22143757119,4711547,1262729849,32291.09375,
375,1470614400,11.29,42984,521038,82790686.5938,934.706851643,4136.7742,54.81,6059,462,1504,14.26,22238663553,4711440,2565817408,32175.9375,
376,1470787200,12.22,46290,523626,82822849.5625,1012.09522165,4442.4061,58.86,6054,467,1607,14.27,22839922128,4711080,1471694578,32162.96875,
377,1470700800,12.22,47057,526538,82855515.9688,1012.49440514,4353.1675,56.755,6130,497,1592,14.1,22880314198,4711480,1400157039,32666.40625,
378,1470873600,11.68,48171,529018,82887720.8125,968.12857909,4538.8823,60.119,6068,455,1621,14.24,22430005194,4710417,1428325553,32204.84375,
379,1470960000,11.78,44400,531192,82919824.0938,976.7955278239999,4529.4509,60.031000000000006,6014,505,1559,14.37,23389186213,4711106,1326666513,32103.28125,
